index,publishing_year,book_name,author,language_code,author_rating,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,publisher,units_sold,operating_cost
330,2013,Walking Disaster,Jamie McGuire,eng,,4.23,134022.0,Fiction,3221.52,0.0,12.99,"Amazon Digital Services,  Inc.",248.0,3221.52
331,2014,Words of Radiance,Brandon Sanderson,eng,,4.77,73572.0,Fiction,741.52,444.912,2.99,HarperCollins Publishers,248.0,296.608
332,1988,Guess How Much I Love You,"Sam McBratney, Anita Jeram",en-US,,4.36,104690.0,Fiction,738.53,0.0,2.99,"Amazon Digital Services,  Inc.",247.0,738.53
333,2001,The Fiery Cross,Diana Gabaldon,eng,,4.26,103552.0,Fiction,1141.14,684.684,4.62,Penguin Group (USA) LLC,247.0,456.45600000000013
334,1978,Night Shift,"Stephen King, John D. MacDonald",en-GB,Intermediate,3.96,104248.0,Fiction,244.53,146.718,0.99,"Amazon Digital Services,  Inc.",247.0,97.81200000000001
335,1974,Jaws,Peter Benchley,eng,Intermediate,3.96,102574.0,Fiction,1227.54,736.524,4.99,Simon and Schuster Digital Sales Inc,246.0,491.01599999999996
336,2005,The History of Love,Nicole Krauss,eng,Intermediate,3.91,98379.0,Fiction,977.55,0.0,3.99,"Amazon Digital Services,  Inc.",245.0,977.55
337,1945,Pippi LÃ¥ngstrump,"Astrid Lindgren, Lauren Child, Florence Lamborn, Nancy Seligsohn",eng,,4.11,123065.0,Fiction,977.55,586.53,3.99,"Amazon Digital Services,  Inc.",245.0,391.02
338,2006,L'Ã©lÃ©gance du hÃ©risson,"Muriel Barbery, Alison Anderson",eng,Intermediate,3.73,101669.0,Fiction,1698.57,1019.142,6.99,Hachette Book Group,243.0,679.4279999999999
339,2005,Team of Rivals: The Political Genius of Abraham Lincoln,"Doris Kearns Goodwin, Suzanne Toren",eng,,4.3,102923.0,Fiction,726.57,435.942,2.99,"Amazon Digital Services,  Inc.",243.0,290.62800000000004
340,2010,Dead in the Family,Charlaine Harris,en-US,Intermediate,3.88,127379.0,Fiction,1494.45,896.67,6.15,"Amazon Digital Services,  Inc.",243.0,597.7800000000001
341,1947,La peste,"Albert Camus, Stuart Gilbert",en-US,Intermediate,3.97,95803.0,Fiction,965.58,0.0,3.99,"Amazon Digital Services,  Inc.",242.0,965.58
342,1999,The Reptile Room,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.95,130213.0,Fiction,1202.59,721.554,4.99,Simon and Schuster Digital Sales Inc,241.0,481.03599999999994
343,2012,Brain on Fire,Susannah Cahalan,eng,Intermediate,4.0,92849.0,Fiction,2566.65,1539.99,10.65,Hachette Book Group,241.0,1026.66
344,2007,Wicked Lovely ,Melissa Marr,en-US,Intermediate,3.69,131034.0,Fiction,1197.6,718.56,4.99,Simon and Schuster Digital Sales Inc,240.0,479.03999999999996
345,1941,Curious George,H.A. Rey,en-CA,,4.13,105473.0,Fiction,236.61,141.966,0.99,"Amazon Digital Services,  Inc.",239.0,94.644
346,1979,Die unendliche Geschichte,"Michael Ende, Ralph Manheim, Roswitha Quadflieg",eng,,4.17,109110.0,Fiction,953.61,0.0,3.99,"Amazon Digital Services,  Inc.",239.0,953.61
347,1998,A Beautiful Mind,Sylvia Nasar,en-GB,,4.12,98276.0,Fiction,1544.62,926.772,6.49,Random House LLC,238.0,617.8479999999998
348,1906,The Jungle,"Upton Sinclair, Earl Lee, Kathleen DeGrave",eng,Intermediate,3.72,97468.0,Fiction,1419.63,851.778,5.99,Random House LLC,237.0,567.8520000000001
349,2008,The Summoning,Kelley Armstrong,en-US,,4.03,132285.0,Fiction,471.63,0.0,1.99,"Amazon Digital Services,  Inc.",237.0,471.63
350,1985,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,en-US,,4.04,102419.0,Non-Fiction,1182.63,709.578,4.99,Random House LLC,237.0,473.05200000000013
351,1978,Storm Island,Ken Follett,en-US,,4.16,93475.0,Fiction,708.63,0.0,2.99,"Amazon Digital Services,  Inc.",237.0,708.63
352,2000,The Blind Assassin,Margaret Atwood,eng,Intermediate,3.95,98464.0,Non-Fiction,1885.64,1131.384,7.99,HarperCollins Christian Publishing,236.0,754.2560000000001
353,2014,Hollow City,Ransom Riggs,eng,,4.07,73149.0,Fiction,1642.65,985.59,6.99,Penguin Group (USA) LLC,235.0,657.0600000000001
354,1999,House of Sand and Fog,Andre Dubus III,eng,Intermediate,3.83,55381.0,Fiction,933.66,560.196,3.99,"Amazon Digital Services,  Inc.",234.0,373.46399999999994
355,2014,The Girl with All the Gifts,M.R. Carey,eng,Intermediate,3.93,99729.0,Fiction,463.67,278.202,1.99,Simon and Schuster Digital Sales Inc,233.0,185.46800000000002
356,1930,As I Lay Dying,William Faulkner,eng,Intermediate,3.72,103547.0,Non-Fiction,461.68,277.008,1.99,HarperCollins Publishers,6264.0,184.67200000000003
357,1955,Harold and the Purple Crayon,Crockett Johnson,eng,,4.24,107221.0,Fiction,925.68,0.0,3.99,"Amazon Digital Services,  Inc.",6264.0,925.68
358,2006,"Lover Eternal (Black Dagger Brotherhood, #2)",J.R. Ward,eng,,4.35,137558.0,Non-Fiction,2460.15,1476.09,10.65,Random House LLC,6237.0,984.0600000000002
360,2001,Fool Moon ,Jim Butcher,eng,,4.04,111371.0,Fiction,687.7,412.62,2.99,Macmillan,6210.0,275.08000000000004
361,2011,David and Goliath,Malcolm Gladwell,eng,Intermediate,3.9,90083.0,Non-Fiction,2509.3,1505.58,10.91,Random House LLC,6210.0,1003.7200000000003
362,2002,é‹¼ã®éŒ¬é‡‘è¡“å¸« 1,"Hiromu Arakawa, Akira Watanabe",eng,,4.49,93990.0,Fiction,226.71,0.0,0.99,"Amazon Digital Services,  Inc.",6183.0,226.71
363,1989,Guards! Guards!,Terry Pratchett,eng,,4.32,108652.0,Fiction,1142.71,0.0,4.99,"Amazon Digital Services,  Inc.",6183.0,1142.71
364,2005,The Year of Magical Thinking,Joan Didion,eng,Intermediate,3.86,94590.0,Fiction,909.72,0.0,3.99,"Amazon Digital Services,  Inc.",6156.0,909.72
365,2003,We Need to Talk About Kevin,Lionel Shriver,eng,,4.07,101343.0,Fiction,5902.92,3541.752,25.89,HarperCollins Publishers,6156.0,2361.168
366,1973,Rendezvous with Rama,Arthur C. Clarke,eng,,4.06,93151.0,Fiction,1468.69,881.214,6.47,"Amazon Digital Services,  Inc.",6129.0,587.476
367,1988,The Queen of the Damned,Anne Rice,eng,Intermediate,3.86,110693.0,Fiction,223.74,134.244,0.99,"Amazon Digital Services,  Inc.",6102.0,89.49600000000001
368,1920,The Age of Innocence,"Edith Wharton, Maureen Howard",eng,Intermediate,3.93,102646.0,Fiction,1188.76,713.256,5.26,"Amazon Digital Services,  Inc.",6102.0,475.504
369,1976,The Selfish Gene,Richard Dawkins,eng,,4.11,96564.0,Fiction,897.75,538.65,3.99,"Amazon Digital Services,  Inc.",6075.0,359.1
370,2001,Year of Wonders: A Novel of the Plague,Geraldine Brooks,eng,Intermediate,4.0,104283.0,Fiction,221.76,0.0,0.99,"Amazon Digital Services,  Inc.",6048.0,221.76
371,1992,The Black Echo,Michael Connelly,eng,,4.08,98591.0,Non-Fiction,1274.56,764.736,5.69,"Amazon Digital Services,  Inc.",6048.0,509.82399999999996
372,1938,Anthem,Ayn Rand,eng,Intermediate,3.62,95620.0,Fiction,1112.77,0.0,4.99,"Amazon Digital Services,  Inc.",6021.0,1112.77
373,2011,Gabriel's Inferno,Sylvain Reynard,eng,,4.02,119633.0,Fiction,1781.77,1069.062,7.99,Penguin Group (USA) LLC,6021.0,712.7080000000001
374,1978,Cloudy with a Chance of Meatballs,"Judi Barrett, Ron Barrett",eng,,4.15,104677.0,Fiction,1662.78,997.668,7.49,Penguin Group (USA) LLC,5994.0,665.112
375,2010,Major Pettigrew's Last Stand,Helen Simonson,eng,Intermediate,3.87,97745.0,Fiction,660.79,396.474,2.99,Simon and Schuster Digital Sales Inc,5967.0,264.316
376,2009,Vision in White,Nora Roberts,eng,,4.1,103933.0,Fiction,437.8,262.68,1.99,Random House LLC,5940.0,175.12
377,2006,The Tenth Circle,Jodi Picoult,eng,Beginner,3.48,99170.0,Fiction,3955.6,2373.36,17.98,"Amazon Digital Services,  Inc.",5940.0,1582.2399999999998
378,2011,The Throne of Fire,Rick Riordan,eng,,4.2,116360.0,Non-Fiction,2067.36,1240.416,9.44,"Amazon Digital Services,  Inc.",5913.0,826.9440000000002
379,2005,Old Man's War,John Scalzi,eng,,4.23,97653.0,Fiction,1311.81,787.086,5.99,Macmillan,5913.0,524.7239999999999
380,1992,Gerald's Game,Stephen King,eng,,3.47,100158.0,Fiction,433.82,260.292,1.99,"Amazon Digital Services,  Inc.",5886.0,173.52800000000002
381,1996,Two for the Dough,Janet Evanovich,eng,,4.11,116171.0,Non-Fiction,2177.82,1306.692,9.99,"Amazon Digital Services,  Inc.",5886.0,871.1280000000002
383,1974,The Forever War,Joe Haldeman,eng,,4.15,87636.0,Fiction,214.83,128.898,0.99,"Amazon Digital Services,  Inc.",5859.0,85.93200000000002
384,1994,Insomnia,"Stephen King, Bettina Blanch Tyroller",spa,Intermediate,3.79,100972.0,Fiction,2311.05,1386.63,10.65,Random House LLC,5859.0,924.4200000000001
385,2003,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,eng,Intermediate,3.57,94696.0,Fiction,1072.85,0.0,4.99,"Amazon Digital Services,  Inc.",5805.0,1072.85
386,2006,The Blade Itself,Joe Abercrombie,eng,,4.14,97501.0,Fiction,1717.85,1030.71,7.99,Random House LLC,5805.0,687.1399999999999
387,2002,The Arctic Incident,Eoin Colfer,eng,Intermediate,3.94,108031.0,Non-Fiction,642.85,385.71,2.99,"Amazon Digital Services,  Inc.",5805.0,257.14000000000004
388,1993,The Shipping News,Annie Proulx,eng,Intermediate,3.83,103151.0,Fiction,1281.86,0.0,5.99,"Amazon Digital Services,  Inc.",5778.0,1281.86
389,2011,äººç”ŸãŒã¨ãã‚ãç‰‡ã¥ã‘ã®é­”æ³•,"Marie KondÅ, Cathy Hirano",eng,Intermediate,3.77,105063.0,Fiction,849.87,509.922,3.99,"Amazon Digital Services,  Inc.",5751.0,339.948
390,2015,All the Bright Places,"Jennifer Niven, ÙØ±Ø§Ù†Ú© Ù…Ø¹Ù†ÙˆÛŒ",eng,,4.19,132087.0,Fiction,423.87,254.322,1.99,HarperCollins Publishers,5751.0,169.548
391,1997,DÃ©jÃ  Dead,Kathy Reichs,eng,Intermediate,3.86,100369.0,Fiction,1062.87,637.722,4.99,Hachette Book Group,5751.0,425.1479999999999
392,2007,The Alchemyst: The Secrets of The Immortal Nicholas Flamel,Michael Scott,eng,Intermediate,3.84,58396.0,Fiction,1693.88,1016.328,7.99,Penguin Group (USA) LLC,5724.0,677.5520000000001
393,2011,The Marriage Plot,Jeffrey Eugenides,eng,Beginner,3.42,90551.0,Fiction,1080.32,648.192,5.12,Random House LLC,5697.0,432.12799999999993
394,1998,Hija de la fortuna,"Isabel Allende, Margaret Sayers Peden",eng,Intermediate,3.89,89770.0,Fiction,630.89,0.0,2.99,"Amazon Digital Services,  Inc.",5697.0,630.89
395,2015,Luckiest Girl Alive,Jessica Knoll,eng,Beginner,3.48,82504.0,Fiction,2007.6,1204.56,9.56,Simon and Schuster Digital Sales Inc,5670.0,803.04
396,2004,"Crank (Crank, #1)",Ellen Hopkins,eng,,4.16,104168.0,Fiction,833.91,0.0,3.99,"Amazon Digital Services,  Inc.",5643.0,833.91
397,2012,The Raven Boys,Maggie Stiefvater,eng,,4.05,121727.0,Non-Fiction,206.91,124.146,0.99,"Amazon Digital Services,  Inc.",5643.0,82.764
398,1954,I Am Legend and Other Stories,Richard Matheson,eng,Intermediate,3.99,98795.0,Fiction,621.92,0.0,2.99,"Amazon Digital Services,  Inc.",5616.0,621.92
399,2008,Olive Kitteridge,Elizabeth Strout,eng,Intermediate,3.78,85019.0,Fiction,205.92,0.0,0.99,"Amazon Digital Services,  Inc.",5616.0,205.92
400,2014,Not that Kind of Girl,"Lena Dunham, Joana Avillez",eng,Beginner,3.33,88251.0,Non-Fiction,1245.92,747.552,5.99,Random House LLC,5616.0,498.36800000000005
401,2001,Good to Great: Why Some Companies Make the Leap... and Others Don't,James C. Collins,eng,,4.04,85277.0,Fiction,1032.93,0.0,4.99,"Amazon Digital Services,  Inc.",5589.0,1032.93
402,2009,Fire,Kristin Cashore,en-US,,4.12,98180.0,Fiction,2457.95,1474.77,11.99,Penguin Group (USA) LLC,5535.0,983.1799999999998
403,1952,En attendant Godot,Samuel Beckett,eng,Intermediate,3.81,98950.0,Fiction,1621.97,973.182,7.99,Penguin Group (USA) LLC,5481.0,648.788
404,1906,White Fang,Jack London,eng,Intermediate,3.94,100223.0,Fiction,1703.17,1021.902,8.39,Random House LLC,5481.0,681.268
405,2003,Wolves of the Calla,"Stephen King, Bernie Wrightson",eng,,4.17,98182.0,Fiction,603.98,0.0,2.99,"Amazon Digital Services,  Inc.",5454.0,603.98
406,2000,His Dark Materials,Philip Pullman,eng,,4.25,88227.0,Fiction,603.98,0.0,2.99,"Amazon Digital Services,  Inc.",5454.0,603.98
407,2012,The Edge of Never,J.A. Redmerski,en-US,,4.26,117508.0,Fiction,600.99,360.594,2.99,Simon and Schuster Digital Sales Inc,5427.0,240.39600000000002
408,2013,Reconstructing Amelia,Kimberly McCreight,eng,Intermediate,3.82,86965.0,Non-Fiction,198.99,119.394,0.99,"Amazon Digital Services,  Inc.",5427.0,79.596
409,2014,The One Plus One,Jojo Moyes,eng,Intermediate,3.94,87412.0,Fiction,399.99,239.994,1.99,Hachette Book Group,5427.0,159.996
410,1998,The Hours,Michael Cunningham,en-US,Intermediate,3.91,97462.0,Fiction,500.0,300.0,2.5,HarperCollins Publishers,5400.0,200.0
411,2012,Wallbanger,Alice Clayton,eng,,4.1,134805.0,Non-Fiction,1898.0,0.0,9.49,"Amazon Digital Services,  Inc.",5400.0,1898.0
412,1997,Holidays on Ice,David Sedaris,eng,Intermediate,3.95,82591.0,Fiction,595.01,0.0,2.99,"Amazon Digital Services,  Inc.",5373.0,595.01
413,1996,Desperation,Stephen King,eng,Intermediate,3.8,94821.0,Fiction,196.02,117.612,0.99,"Amazon Digital Services,  Inc.",5346.0,78.40800000000002
414,2011,Passion,Lauren Kate,eng,Intermediate,3.89,119735.0,Fiction,790.02,0.0,3.99,"Amazon Digital Services,  Inc.",5346.0,790.02
415,2012,The Kill Order,James Dashner,eng,Intermediate,3.69,96568.0,Fiction,1059.86,635.916,5.38,Random House LLC,5319.0,423.94399999999985
416,2011,Angelfall,Susan Ee,en-US,,4.19,73886.0,Fiction,194.04,0.0,0.99,"Amazon Digital Services,  Inc.",5292.0,194.04
417,2001,Empire Falls,Richard Russo,eng,Intermediate,3.91,90811.0,Fiction,586.04,0.0,2.99,"Amazon Digital Services,  Inc.",5292.0,586.04
418,1993,The Fires of Heaven,Robert Jordan,en-US,,4.13,93227.0,Children,1480.05,888.03,7.59,Random House LLC,5265.0,592.02
419,2014,I'll Give You the Sun,Jandy Nelson,eng,,4.14,140937.0,Fiction,583.05,349.83,2.99,Simon and Schuster Digital Sales Inc,5265.0,233.21999999999997
420,1999,Survivor,Chuck Palahniuk,en-US,Intermediate,3.93,49551.0,Fiction,192.06,115.236,0.99,HarperCollins Publishers,5238.0,76.824
421,2007,Shopaholic and Baby,Sophie Kinsella,eng,Intermediate,3.77,98130.0,Fiction,191.07,0.0,0.99,"Amazon Digital Services,  Inc.",5211.0,191.07
422,2004,The Dark Tower,Stephen King,en-US,,4.27,93296.0,Fiction,770.07,0.0,3.99,"Amazon Digital Services,  Inc.",5211.0,770.07
423,2009,Twilight Director's Notebook,Catherine Hardwicke,en-US,,4.2,88847.0,Fiction,1726.08,1035.648,8.99,HarperCollins Publishers,5184.0,690.432
424,2001,Shopaholic Abroad,Sophie Kinsella,en-US,Intermediate,3.75,93498.0,Fiction,1468.79,881.274,7.69,Penguin Group (USA) LLC,5157.0,587.516
425,1984,"Surely You're Joking, Mr. Feynman! Adventures of a Curious Character",Richard Feynman,en-US,,4.29,91625.0,Fiction,948.1,0.0,4.99,"Amazon Digital Services,  Inc.",5130.0,948.1
426,2010,Linger,Maggie Stiefvater,en-US,Intermediate,3.91,125363.0,Fiction,376.11,0.0,1.99,"Amazon Digital Services,  Inc.",5103.0,376.11
428,1916,A Portrait of the Artist as a Young Man,"James Joyce, Seamus Deane",eng,Intermediate,3.6,92569.0,Fiction,565.11,339.066,2.99,Random House LLC,5103.0,226.04400000000004
429,2009,The Gathering Storm,"Robert Jordan, Brandon Sanderson",eng,,4.34,94095.0,Fiction,750.12,0.0,3.99,"Amazon Digital Services,  Inc.",5076.0,750.12
430,1871,Middlemarch,"George Eliot, Michel Faber",eng,Intermediate,3.93,95995.0,Non-Fiction,186.12,0.0,0.99,"Amazon Digital Services,  Inc.",5076.0,186.12
431,2012,Point of Retreat,Colleen Hoover,eng,,4.3,109344.0,Fiction,185.13,0.0,0.99,"Amazon Digital Services,  Inc.",5049.0,185.13
433,1973,The Hobbit and The Lord of the Rings,J.R.R. Tolkien,eng,,4.59,90907.0,Fiction,184.14,110.484,0.99,"Amazon Digital Services,  Inc.",5022.0,73.65599999999999
434,2009,Thoughtless,S.C. Stephens,eng,,4.12,90483.0,Fiction,1114.14,668.484,5.99,Penguin Group (USA) LLC,5022.0,445.65600000000006
436,1989,The Dark Half,Stephen King,eng,Intermediate,3.74,94624.0,Fiction,550.16,330.096,2.99,Macmillan,4968.0,220.06399999999996
437,2006,Cleopatra: A Life,Stacy Schiff,eng,Intermediate,3.62,73994.0,Fiction,181.17,0.0,0.99,"Amazon Digital Services,  Inc.",4941.0,181.17
438,2005,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,en-US,Intermediate,3.66,78271.0,Fiction,544.18,326.508,2.99,Hachette Book Group,4914.0,217.67199999999997
439,2013,Steelheart,Brandon Sanderson,eng,,4.16,76261.0,Fiction,1243.06,745.836,6.83,Penguin Group (USA) LLC,4914.0,497.22399999999993
441,1864,Voyage au centre de la Terre,Jules Verne,eng,Intermediate,3.84,89410.0,Non-Fiction,1726.2,1035.72,9.59,Macmillan,4860.0,690.48
442,2009,The Happiness Project,Gretchen Rubin,eng,Intermediate,3.57,94456.0,Fiction,177.21,106.326,0.99,"Amazon Digital Services,  Inc.",4833.0,70.88400000000001
443,1962,The Man in the High Castle,Philip K. Dick,eng,Intermediate,3.66,84180.0,Fiction,2280.46,1368.276,12.74,Hachette Book Group,4833.0,912.184
444,1974,Helter Skelter: The True Story of The Manson Murders,"Vincent Bugliosi, Curt Gentry",en-GB,Intermediate,4.0,92158.0,Fiction,176.22,0.0,0.99,"Amazon Digital Services,  Inc.",4806.0,176.22
447,2012,Shadow of Night,Deborah Harkness,eng,,4.04,97925.0,Fiction,1242.44,745.464,6.98,"Amazon Digital Services,  Inc.",4806.0,496.976
448,2014,Leaving Time,Jodi Picoult,eng,Intermediate,3.94,76553.0,Fiction,175.23,105.138,0.99,"Amazon Digital Services,  Inc.",4779.0,70.09199999999998
449,2006,Moon Called,Patricia Briggs,eng,,4.18,129150.0,Fiction,350.24,0.0,1.99,"Amazon Digital Services,  Inc.",4752.0,350.24
450,2006,Blue Bloods,Melissa de la Cruz,en-US,Intermediate,3.68,116687.0,Fiction,702.24,421.344,3.99,"Amazon Digital Services,  Inc.",4752.0,280.896
451,1994,The Alienist,Caleb Carr,eng,,4.05,96981.0,Fiction,1230.24,738.144,6.99,HarperCollins Publishers,4752.0,492.096
452,2015,Between the World and Me,Ta-Nehisi Coates,eng,,4.4,74218.0,Fiction,523.25,0.0,2.99,"Amazon Digital Services,  Inc.",4725.0,523.25
453,1667,Paradise Lost,"John Milton, John      Leonard",eng,Intermediate,3.8,96316.0,Fiction,868.26,0.0,4.99,"Amazon Digital Services,  Inc.",4698.0,868.26
454,2009,The Big Short: Inside the Doomsday Machine,Michael   Lewis,en-US,,4.26,37090.0,Fiction,1216.26,729.756,6.99,Simon and Schuster Digital Sales Inc,4698.0,486.504
456,2011, A Monster Calls ,"Patrick Ness, Jim Kay, Siobhan Dowd",eng,,4.36,104579.0,Fiction,1842.45,1105.47,10.65,Random House LLC,4671.0,736.98
457,2010,Towers of Midnight,"Robert Jordan, Brandon Sanderson",en-US,,4.42,91383.0,Fiction,344.27,206.562,1.99,"Amazon Digital Services,  Inc.",4671.0,137.70799999999997
458,1971,The Day of the Jackal,Frederick Forsyth,eng,,4.25,85883.0,Fiction,171.27,0.0,0.99,"Amazon Digital Services,  Inc.",4671.0,171.27
459,2010,Rework,"Jason Fried, David Heinemeier Hansson",eng,Intermediate,3.93,88626.0,Fiction,517.27,310.362,2.99,Simon and Schuster Digital Sales Inc,4671.0,206.90799999999996
460,2011,Attachments,Rainbow Rowell,eng,Intermediate,3.95,105414.0,Fiction,170.28,102.168,0.99,"Amazon Digital Services,  Inc.",4644.0,68.112
462,2012,Tell the Wolves I'm Home,Carol Rifka Brunt,eng,,4.04,85582.0,Fiction,340.29,0.0,1.99,"Amazon Digital Services,  Inc.",4617.0,340.29
463,1972,All Creatures Great And Small,James Herriot,eng,,4.31,64779.0,Fiction,1024.29,0.0,5.99,"Amazon Digital Services,  Inc.",4617.0,1024.29
464,2011,The Unbecoming of Mara Dyer,Michelle Hodkin,eng,,4.09,83847.0,Fiction,1879.29,1127.574,10.99,Macmillan,4617.0,751.7159999999999
465,1997,Three to Get Deadly,Janet Evanovich,en-US,,4.14,113400.0,Fiction,1109.79,665.874,6.49,Hachette Book Group,4617.0,443.91599999999994
466,1905,The Scarlet Pimpernel,Emmuska Orczy,eng,,4.06,93217.0,Fiction,648.09,388.854,3.79,Hachette Book Group,4617.0,259.23600000000005
467,1971,The Monster at the End of This Book,"Jon Stone, Michael J. Smollin",eng,,4.45,102184.0,Fiction,340.29,0.0,1.99,"Amazon Digital Services,  Inc.",4617.0,340.29
468,1972,Tales of a Fourth Grade Nothing,Judy Blume,eng,,4.09,106435.0,Fiction,508.3,304.98,2.99,Penguin Group (USA) LLC,4590.0,203.32
469,2012,Shadow and Bone,Leigh Bardugo,eng,,4.05,135225.0,Fiction,678.3,0.0,3.99,"Amazon Digital Services,  Inc.",4590.0,678.3
470,2009,Het diner,"Herman Koch, Sam Garrett",eng,Beginner,3.22,74979.0,Fiction,848.3,0.0,4.99,"Amazon Digital Services,  Inc.",4590.0,848.3
471,2013,Champion,Marie Lu,eng,,4.37,114623.0,Non-Fiction,1688.31,1012.986,9.99,Simon and Schuster Digital Sales Inc,4563.0,675.324
472,1985,Contact,Carl Sagan,eng,,4.11,90917.0,Fiction,1350.31,810.186,7.99,Random House LLC,4563.0,540.1239999999999
473,2011,Lola and the Boy Next Door,Stephanie Perkins,en-US,Intermediate,4.0,108370.0,Fiction,674.31,404.586,3.99,"Amazon Digital Services,  Inc.",4563.0,269.72399999999993
474,1999,White Teeth,Zadie Smith,en-US,Intermediate,3.75,82474.0,Fiction,167.31,100.386,0.99,"Amazon Digital Services,  Inc.",4563.0,66.924
475,2012,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,"Chris Kyle, Scott McEwen, Jim DeFelice",eng,Intermediate,3.97,61422.0,Fiction,2153.06,1291.836,12.74,Macmillan,4563.0,861.2239999999999
476,2004,My Horizontal Life: A Collection of One-Night Stands,Chelsea Handler,en-GB,Intermediate,3.79,83607.0,Non-Fiction,1294.54,776.724,7.66,Simon and Schuster Digital Sales Inc,4563.0,517.8159999999999
477,2011,The Power of Six,Pittacus Lore,eng,,4.17,97938.0,Fiction,1843.79,1106.274,10.91,Macmillan,4563.0,737.5160000000001
478,2013,The Interestings,Meg Wolitzer,eng,Intermediate,3.54,76566.0,Fiction,1342.32,805.392,7.99,HarperCollins Publishers,4536.0,536.9279999999999
479,1988,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,en-US,,4.65,93001.0,Fiction,166.32,0.0,0.99,"Amazon Digital Services,  Inc.",4536.0,166.32
480,2008,People of the Book,Geraldine Brooks,eng,Intermediate,4.0,95796.0,Fiction,1291.92,775.152,7.69,Penguin Group (USA) LLC,4536.0,516.768
483,1984,"So Long, and Thanks for All the Fish",Douglas Adams,eng,,4.08,93774.0,Fiction,1985.63,1191.378,11.89,HarperCollins Publishers,4509.0,794.2520000000002
484,1927,Der Steppenwolf: ErzÃ¤hlung,"Hermann Hesse, Basil Creighton",eng,,4.11,80769.0,Fiction,833.33,499.998,4.99,"Amazon Digital Services,  Inc.",4509.0,333.33200000000005
485,2001,The Surgeon,Tess Gerritsen,en-GB,,4.1,89468.0,Non-Fiction,1835.33,1101.198,10.99,Random House LLC,4509.0,734.1319999999998
486,2012,The Girl You Left Behind,Jojo Moyes,eng,Intermediate,3.95,80991.0,Fiction,1152.04,691.224,6.94,Random House LLC,4482.0,460.8159999999999
487,1996,Royal Assassin,Robin Hobb,eng,,4.21,82608.0,Fiction,164.34,0.0,0.99,"Amazon Digital Services,  Inc.",4482.0,164.34
488,1953,Childhood's End,Arthur C. Clarke,en-US,,4.09,87141.0,Fiction,1226.74,0.0,7.39,"Amazon Digital Services,  Inc.",4482.0,1226.74
489,2004, The Tale of Despereaux,"Kate DiCamillo, Timothy Basil Ering",en-US,Intermediate,4.0,113066.0,Fiction,1153.35,692.01,6.99,Penguin Group (USA) LLC,4455.0,461.3399999999999
490,2007,"Animal, Vegetable, Miracle: A Year of Food Life","Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",en-US,,4.03,83881.0,Fiction,823.35,494.01,4.99,"Amazon Digital Services,  Inc.",4455.0,329.34000000000003
491,2014,Heir of Fire,Sarah J. Maas,eng,,4.53,123843.0,Fiction,163.35,98.01,0.99,Hachette Book Group,4455.0,65.33999999999999
493,2009,The Sweetness at the Bottom of the Pie,Alan Bradley,eng,Intermediate,3.81,99841.0,Fiction,1757.25,1054.35,10.65,Penguin Group (USA) LLC,4455.0,702.9000000000001
494,2003,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,en-US,Intermediate,3.92,82090.0,Fiction,162.36,0.0,0.99,"Amazon Digital Services,  Inc.",4428.0,162.36
495,2005,A Breath of Snow and Ashes,Diana Gabaldon,eng,,4.43,87098.0,Non-Fiction,1746.6,1047.96,10.65,Penguin Group (USA) LLC,4428.0,698.6399999999999
496,2014,The Blood of Olympus,Rick Riordan,eng,,4.41,110719.0,Fiction,162.36,97.416,0.99,"Amazon Digital Services,  Inc.",4428.0,64.94400000000002
497,2016,Truly Madly Guilty,Liane Moriarty,eng,Intermediate,3.55,90477.0,Fiction,162.36,0.0,0.99,"Amazon Digital Services,  Inc.",4428.0,162.36
498,2012,"Saga, Volume One","Brian K. Vaughan, Fiona Staples",eng,,4.25,131906.0,Fiction,162.36,97.416,0.99,"Amazon Digital Services,  Inc.",4428.0,64.94400000000002
499,2011,The Art of Fielding,Chad Harbach,eng,Intermediate,3.99,81712.0,Fiction,324.37,194.622,1.99,"Amazon Digital Services,  Inc.",4401.0,129.748
500,1964,A Moveable Feast,Ernest Hemingway,eng,,4.04,69992.0,Fiction,813.37,488.022,4.99,Penguin Group (USA) LLC,4401.0,325.348
501,2006,Fablehaven,Brandon Mull,eng,,4.08,99390.0,Fiction,1470.26,882.156,9.02,Random House LLC,4401.0,588.104
502,2000,The Wide Window,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.91,118624.0,Fiction,161.37,96.822,0.99,"Amazon Digital Services,  Inc.",4401.0,64.548
503,2001,Grave Peril,Jim Butcher,eng,,4.18,97736.0,Non-Fiction,322.38,193.428,1.99,"Amazon Digital Services,  Inc.",4374.0,128.952
